Unnamed: 0,user_key,tweet_text_only
53410,paolakinck,🤕
53411,kansasdailynews,"Ryan, Walker, Johnson all skipping Trump’s Wisconsin visit"
53412,patriotblake,Can you identify the Middle Eastern man at Gary Airport ribbon cutting for Reagan Int'l flights?  Awan Brothers connection…
53413,brianaregland,Lol I will
53414,traceyhappymom,
53415,brianaregland, [pushes glasses above bridge of nose and speaks as if there's food in my mouth though there isn't] everyone k…
53416,jeannemccarthy0,Zane Lowe kicks off Apple's 24-hour radio stream in endearingly niche style
53417,drmichaelgarcia,"Trump Tries To Throw Michelle Obama Under The Bus, Falls Flat On His Face Instead (VIDEO"
53418,patriotblake,
53419,austinlovesbeer,Why give second chances when there are people waiting for their first?
53420,realten_gop,"'In this election, the extent of media bias is unprecedented, it's almost universal' ~ "
53421,willisbonnerr,"Playing now on  - ""Started Something (Clean) by Fabolous ft Daphne Larue "
53422,kathiemrr,Nothing Because censorship is gay
53423,datwisenigga,Go Head by Acafool  on app at
53424,ryanmaxwell_1,Little parrot can't stop playing with a paper towel it finds on the floor
53425,hiimkhloe,"The director of my life,that’s who He is"
53426,lazykstafford,Is  the only way to make our  do something?
53427,queenofthewo,being honest with yourself first
53428,_nickluna_,     
53429,kateritterrrr,"Main difference between deeply unpopular POTUS Trump &amp; POTUS Clinton: Trump wants universal love, Clinton wants selective d…"
53430,anthonywoodboy,🇺🇸
53431,michellearry,"Hmm- they like to follow, so you follow back, then unfollow This process is very strange to…"
53432,ameliebaldwin,Here's a picture from every Trump rally today
53433,ameliebaldwin,"Morons  and  are STILL in the "" mode!"
53434,michellearry,'Something smells in Iowa': Calls for audit of Hillary's 'victory' chairman of Democrats revealed a Clinton backer https:…
53435,paulinett,"After US exit, Asian nations try to save TPP trade deal"
53436,jasper_fly,being able to mow the lawn during the winter time
53437,melvinsroberts,Hill Street Blue Oyster Cult
53438,hiimkhloe," wow 23 million 
like Nicky Minaj's avarage video on YouTube!"
53439,thefoundingson,What is Aleppo?
53440,gwennythot,Melania Trump delivered her first speech since GOP convention 
53441,mr_clampin,Lots of exercise all year &amp; zero carbs Be the skinniest motherfucking turkey ever &amp; you'll…
53442,notritahart,Invasion of the Beach Body Snatchers  
53443,cynthiamhunter,Leaked Transcript:   Says 'System Rigged'  'Deserves' WHITEHOUSE
53444,notritahart,This iPhone thing sounds stupid  
53445,ryanmaxwell_1,First Iowa speech    We need him to run
53446,jeffreykahunas,Bergdoll's messiahs
53447,newspeakdaily,Does US Election Pose a Brexit-Like Market Shock?
53448,daileyjadon,"90  1) the WH kids, look at it 2) I don't think it's thát wide"
53449,newspeakdaily,Billionaire Thiel Has No Plans to Give to Trump Campaign: WSJ
53450,giselleevns,I don't carus - makes your life better
53451,jery_robertsyo,I say to Donald Trump: instead of giving speeches about trade why don't you lead by example and make your goods in Ameri…
53452,imissobama,"here at the heaven's gate compound, theyre still waiting for the comet back to you, jim"
53453,melanymelanin,Four People Taken To Hospital After Collision On Bay Bridge
53454,baobaeham,"[DJ ALERT]  ""Missin You"""
53455,_billy_moyer_,I sleep &amp; I dream and then I'm awake and I'm daydreaming about sleeping &amp; dreaming
53456,hyddrox,This is BS!!!!! Time to repurpose these guards to protect the grounds of the  our current  and staff…
53457,laurabaeley,"ICYMI Trump called out CNN: ""You are fake news"""
53458,mr_clampin,  Trump sucks but AT LEAST HE'S NOT HILLARY! Cheers
53459,queenofthewo,She just sharted
53460,kansasdailynews,Trump’s campaign reeling after crude comments on women aired
53461,baobaeham,Nick Cannon welcomes a baby boy with his ex Brittany Bell
53462,kateritterrrr,Clinton camp appeared to have contacts with DOJ on email case
53463,pamblmdaniels,"Mark Cuban on losing Mavericks fans this election: ""I’d rather lose every penny than have Trump as president""…"
53464,ameliebaldwin,It's time for President Obama to pardon Edward Snowden
53465,hiimkhloe,When you're in college and you're on a low budget
53466,judelambertusa,Go ahead Make my day
53467,giselleevns,"""Just a few more shot's, It's gonna be fine"" - a curse that makes you possessed and optionally a YouT…"
53468,emileewaren,"Karen and I stopped by the Nashua Christian Academy in NH to speak to young people about the value of hard work, faith and…"
53469,johnbranchh,Beyonce just brought  music to the   these people are about to have a fit I love every bit of it
53470,laurabaeley,
53471,heyheyhailey,Donald Trump is now considered a gender
53472,ameliebaldwin,YES!! - DHS will continue to enforce Trump's travel ban
53473,judelambertusa,
53474,romanagafonovv,Could Bernie have won? Democrats ponder Clinton rout
53475,hyddrox,"1 Thess  5:16-18 ""Rejoice always, pray continually, give thanks in all circumstances; for this is God’s will for you in Christ…"
53476,jasper_fly,"Frankly my dear, I don't give a dung  "
53477,_nickluna_,  American fellows please don't vote for that evil women She will kill all of us
53478,patriotblake,  is going to show the country that he is the only one who can bring the country together…
53479,queenofthewo,"And no, I will not post a work selfie you perverts"
53480,dorothiebell,funeral will be on C-SPAN Friday 11amETcc:      
53481,dorothiebell,"Republicans, fearful of losing the House, are dumping in money to save it We need to fight back"
53482,willisbonnerr,"As  has told us, Trump Tower was nest of Russian mob activity More on that:  (via "
53483,rightnpr,Hillary Clinton Deleted More Emails Than She Sent to the State Department
53484,willisbonnerr,🌹Ⓑ🍃Ⓔ🌹Ⓢ🍃Ⓣ🌹
53485,dorothiebell,"New post: ""Analysis: Health care battle could decide balance of power"""
53486,garrettsimpson_, tweets in support of 
53487,giselleevns,"people would finally learn the difference between 'there', 'their' and 'they're'"
53488,lazykstafford,A person who never made a mistake never tried anything new
53489,hiimkhloe,KING: White teen shot by cops — all too familiar for black people
53490,jacquelinisbest,Is that why you are pursuing recount efforts?
53491,thefoundingson,"To end racism first stop talking about it and pushing your ""white=racist"" narrative"
53492,emileewaren,   LOCK THEM UP  LOCK THEM UP LOCK THEM UP    then let's  lock you up
53493,ameliebaldwin,Male SJW tries to attack female student wearing Trump hat
53494,newarkvoice,Democratic senators: Move US Women's Open out of Trump's NJ golf course
53495,finley1589,MORE    strikes  from  in
53496,evewebster373,Things to Know About the California Oil Spill
53497,cassishere,Jesse Jackson Praised Trump in 1999 for LIFETIME of helping African American Community –  
53498,hiimkhloe,Racial prejudice is driving opposition to paying college athletes Here’s the evidence -
53499,jamie_mccarthy_,this is who Obama is taking advice from a Nazi collaborator       https:…
53500,ameliebaldwin,They plan to come out and ask for the resignation of all staffers involved in attacking the Catholics This could swing e…
53501,hyddrox,Translation? Hillary ACCEPTED debate questions from Brazile This is about Hillary KNOWINGLY cheating Period -VJ
53502,logan_whatsup,   Officer forgot rule  of 21st century Policing: empathize w/subjects situation then ask nicely t…
53503,malloryjared,Don't be afraid to start over It's a brand new opportunity to rebuild what you truly want
53504,brianaregland,i also propose we call this
53505,jenn_abrams,You're not allowed to watch
53506,traceyhappymom,What do you think would happen if we just worked and didn't use Twitter?
53507,dallastopnews,Will Donald Trump’s inauguration have a Texas twist?
53508,ten_gop,Fun fact: Hillary Clinton lost the most electors of any candidate in 100 years
53509,giselleevns,"adults are idiots, especially when you have to work with or for them"
53510,daileyjadon,Naked Cupid babies
53511,judelambertusa,GOP AGAIN EYES SANCTUARY CITIES BAN
53512,puredavie,you dislocate a shoulder opening the Nutella jar
53513,internalmemer,Trump can't even find minorities to hold signs at rallies
53514,ameliebaldwin,Kasich was always a Democrathe s no GOP
53515,tpartynews,"I believe, you can understand that 34 Americans killed every day are killed by criminals, not average gun-owners"
53516,willisbonnerr,Dessy DiLauro and Parlor Social: Best Live Club Performance in LA or Possibly the Nation
53517,newspeakdaily,Ryan Ignores Trump Entirely as He Makes the Case Against Clinton
53518,ameliebaldwin,Bernie Sanders to court Ohio millennials for Hillary Clinton  via 
53519,evagreen69,
53520,westernwindwes, We the people are asking POTUS-E to cancel all WH press passes for CNN until such time as CNN wants to desist fro…
53521,j0hnlarsen,Hillary destroyed the reputations of her husband's sexual assault victims
53522,leroylovesusa,Amen!
53523,ameliebaldwin,
53524,traceyhappymom,Zoot suits are illegal in Los Angeles Just like what I'm gonna do to you is also illegal
53525,kathiemrr,Super Friends with benefits   
53526,phoenixdailynew,Trump: 'I love' that Clinton picked Kaine for VP: Donald Trump can count the reasons he says he loves Hillary
53527,jasper_fly,"The word ""hubby"""
53528,michellearry,
53529,willisbonnerr,  😂😂😂😂😂😂
53530,chicagodailynew,Will a Trump presidency mean a stigma or higher sales at Chicago namesake tower?
53531,danageezus,the same as in 2016
53532,cassishere,Accuser Kathleen Willey: Hillary Was Complicit in His Sexual Misconduct -
53533,mr_clampin,Google hashtags that I don't understand
53534,thefoundingson,How  stories are created
53535,seattle_post,Keep pressure on state lawmakers to fund basic education
53536,melvinsroberts,why not to start another war?
53537,cookncooks,"GOP sets Thursday vote to oppose UN's Israel resolution Tell the world, Obama notwithstanding, we  https…"
53538,jasper_fly,Collect the Infinity Gems
53539,melvinsroberts,"""I"" X 144"
53540,malloryjared,"It actually kills me when we don't talk, it kills me when you ignore me, it kills me when you're busy with your life"
53541,daileyjadon,
53542,emileewaren,https…
53543,jacquelinisbest,We will defend Israel when the current liar is Out!
53544,ryanmaxwell_1,Nothing this woman says is trustworthy- NOTHING!
53545,puredavie,School of Jock Itch  
53546,sanantotopnews,Donald Trump to rally in Austin
53547,mrclydepratt,
53548,michellearry,
53549,oaklandonline,Trump Campaign Says Debate Two Must Be Better
53550,giselleevns,Not give a flying fuck 
53551,hiimkhloe,I am LIVE on  for another hour!! He party is just getting started 😁 what do you want to hear? 
53552,mr_clampin,I can drive 55 because that maximizes MPG!  
53553,_nickluna_,DEA officers seize college student's life savings using civil asset forfeiture laws (WaPo
53554,giselleevns,Johnny Fontaine doesn't get that movie!
53555,hyddrox,"Vandalism? Sounds like a hate crime to me ""Chandler Police Arrest 4 Suspects In Menorah Into Swastika Vandalism"" https:/…"
53556,jenn_abrams,"Some guy right in Hillary's face: HILLARY FOR PRISON
Hillary: LET'S MAKE IT HAPPEN
I almost feel sorry for her"
53557,detroitdailynew,Clinton set to visit Michigan next Wednesday
53558,_nickluna_, very sadwhy Trump was voted in for CHANGEhence why Romney is so wrongideologically &amp; traitorhurt his…
53559,thefoundingson,"Historic day!
Congratulations, Britain! You're independent!"
53560,ameliebaldwin,  I wish he was out next POTUS
53561,leroylovesusa,Leaders will always try to silence those who are against
53562,jenn_abrams,Is Hillary Clinton going to kill working class?
53563,manuelkrosss, Wie sch�tzen sie Merkels-Chancen unter den Jugendlichen?
53564,imissobama,It's a wonderful day for American democracy when racist &amp; unjust laws like the GOP Voter ID ones get struck down as unconst…
53565,cassishere,Clinton Foundation tax returns
53566,trayneshacole,Ffgurdhyr I'm so mad that he's leaving damn 😔
53567,thefoundingson,"Nothing new, just a tolerant  exercising his  rights over an opposing viewpoint"
53568,emileewaren,"Trump Historic Quote: ""I am with you I will fight for you and I will win for you I promise"""
53569,ameliebaldwin,Looks like CNN is in full-assault mode on Trump Desperation is the worst smelling perfume
