Unnamed: 0,user_key,tweet_text_only
12512,thefoundingson,I think people  is the real problem in this country
12513,anthonywoodboy,A woman has been arrested on murder charges for taking abortion pills
12514,emileewaren,Allahu Akbar: What the lowering of the Confederate flag is REALLY about   via 
12515,giselleevns,
12516,paolakinck,It's amazing how   can lie with a straight face on everything time and time again! https…
12517,michellearry,All 4 of my Grandparents born USA All 4 rolling over in their graves w/ potential of
12518,heyits_toby,"Allen West Just Wiped the Floor With Race Pimp, Rep John Lewis… This Is Brutal!"
12519,datwisenigga,Nah bro Everybody gotta do what the can to get in the game G It's only fair It's all good One day somebody will be leading…
12520,samirgooden,The Kids Are Alright: A Legendary Feminist on  Future via 
12521,rh0lbr00k,PANIC in Hillaryville: Offers Cash for Trash on Trump
12522,daileyjadon,Wiz khalFIFA
12523,daileyjadon,I love Twitter but hate the trolls
12524,giselleevns,give your toddler whiskey
12525,baobaeham, - Heaven Hell ft YungMurda :: Tune In:
12526,_nickluna_,How To Stave Off The Winter Blues
12527,jeannemccarthy0,"MT  To save America, we must turn to God through His Son, Jesus Christ"
12528,hiimkhloe,Yes Women of all races w curly hair often straighten it to achieve a white westernized standard of beauty
12529,tpartynews, Christians Are Being 'Marginalized &amp; Attacked' in the US &amp; Around the World
12530,lazykstafford, I was once ignorant bc I listened to you
12531,mrclydepratt,Vox: House GOP appears to include a provision exempting Members of Congress from their own health care plan
12532,tpartynews,Donald Trump on Hillary: “The job of an elected official is to serve the citizens of the US”
12533,ryanmaxwell_1,"I might be okay, but I'm not fine at all"
12534,leroylovesusa,Rigging the Election - Video I: Clinton Campaign and DNC Incite Violence at Trump Rallies I am not for either https:…
12535,fishalexanderr," Sehr geehrter Herr Tauber, würden Sie  noch ein Mal wählen?"
12536,ameliebaldwin,Hey   Did YOU Know Hillary's Campaign Paid People To Incite Violence Against Trump Supporters❓…
12537,brianaregland,Huh
12538,laurabaeley,AN INTERNATIONAL SIEGE ON VENEZUELA COULD BE THE BEGINNING OF THE END FOR MADURO’S REGIME
12539,melvinsroberts,Remember you love your family and remember you love your family
12540,queennarielle,Rejection of Trump has made Republican gov of Md even more popular New with  and…
12541,patriotblake,
12542,_billy_moyer_,"Vamos pôr em prática a Desobediência Civil, pessoal"
12543,daileyjadon,50 shades broker
12544,errivvvvers, Not a Hill-Bot but I be damn if I believe some BS from Assange's Trump loving ass accusing PBO of treason Not…
12545,staywoke88,But economic anxiety tho
12546,thefoundingson, They should be grounded to In a custody
12547,judelambertusa,"Full conversation with South Bend, IN  mayor and DNC chair candidate "
12548,ten_gop,//tco/Hb4scg1JzQ
12549,onlinecleveland,The curious case of Gov John Kasich's RNC nonrole - and vp offer? Editorial Board Roundtable: With Donald Trump
12550,hyddrox,
12551,hyddrox,Haitian Exposes Clinton Foundation As A Criminal Enterprise That Exploits Haiti
12552,laurabaeley,"FAKE NEWS: CNN Reports Tom Price Bought Health Care Stock, Then Enriched Himself Nope"
12553,paulinett,"JOIN HIM: Cavaliers Point Guard “I Am With You All,” In Support Of Standing Rock Sioux Protesters  "
12554,puredavie,just found the video
12555,mrclydepratt,"Islamophobia is private bigotry, but also state-sponsored strategy &amp; policy"
12556,mrclydepratt,God bless
12557,cookncooks,The Associated Press announces its war on its competition
12558,mr_clampin,Next up at 5A PST | 8A EST | 1P GMT  hosted by  
12559,valeyina_dm,says Ecuador cut off  internet after new  emails published
12560,ten_gop, We can't wait to see you in the WH
12561,patriotblake,IMPORTANT Register to vote at  to
12562,missourinewsus,"The Faces of Arrogance Come on America, is This What You Really Want?"
12563,westernwindwes,You know that  Thanks God we still have real men in politics We really need them right now
12564,anthonywoodboy,"Why does  allow Porn Mags/Movies 2 Be Shown 2 Violent Sex Offenders &amp; Killers in Max Security Prisons? Is This ""Cor…"
12565,ameliebaldwin,Minnesota: Muslim tells judge “I am a terrorist” as 3 more Muslims sentenced  via 
12566,johnbranchh,"Computers can't truly think or feel yet, but mine Stops out of Grief 💔 I believe"
12567,giselleevns,take the last piece of cake
12568,laurabaeley,Today he announced the end of the WWII
12569,kenzdonovan,Ha! Ha!  reaction to throwing gays off buildings!
12570,lapinolegg,"Madeleine Albright, latest pro-Clinton Neocon hawking anti-Russia conspiracy theories (Op-Edge"
12571,hyddrox,WHINER-in-CHIEF OBAMA!
12572,hiimkhloe,"This is all too much: these poor babies, these devastated families"
12573,leroylovesusa,I request all Indians to go out and vote tomorrow
12574,klara_sauber,kann sich immer für Deutschland opfern
12575,priceforpierce,Top 10 Sacha Baron Cohen Moments
12576,hyddrox,
12577,jacquelinisbest,What if Clinton supporters are so desperate they create a false flag bombing of  to blame on Trump
12578,ameliebaldwin,Hey  and  Still rooting for  Because these 'people' do
12579,jeffreykahunas,Had entire  planned Sat that didn't happen due to Iran news Planned show for today Let's see what happens at 10…
12580,dailysanfran,Clinton: Trump health allegations a 'wacky strategy'
12581,judelambertusa,OMG  there’s no info about this in  WTF?!
12582,notritahart,new beer flavors in your favorite shop 🍻
12583,jeffreykahunas,"Bill Clinton says ""on more than one occasion"" over the years ""the same sort of thing’s happened to her when she got severely de…"
12584,lazykstafford,Exactly Where Subversive Dems Want USA to be - Charging Down The Road to Islamization + Incremental National Suicide h…
12585,kansasdailynews,Kaine describes 'emotional moment' of Clinton's speech
12586,patriotblake,Wow! Birth control made easy Enlist in the US FREEDOM ARMY View:  Patriot central
12587,ameliebaldwin,Congressman Barletta Statement On   Victory!
12588,hollandpatrickk,"Refugee Admissions Surge 86% Year on Year: Ahead of Trump Inauguration, Obama Rushes Muslim…  htt…"
12589,ameliebaldwin,Muslims Demand Texas Mayor Surrender To Islam After She Attacked Shariah Court… Here’s Her Response
12590,hyddrox,Show Him you mean it!
12591,leroylovesusa,You never really stop missing someone  – you just learn to live around the huge gaping hole of their absence
12592,hollandpatrickk,"When two people are meant for each other, nothing can keep them apart"
12593,willisbonnerr,The truth about Trump's electoral college win? It was a DISASTER! RETWEET to make a Trumper mad
12594,mrclydepratt, lawyer has asked a judge to dismiss a Baton Rouge police officer’s lawsuit due to speculative allegations
12595,jery_robertsyo,"""Our officers take care of business"" Chief of  assures there are no ""real threats"" to police or"
12596,jeffreykahunas,Targeted  accounts
12597,hyddrox,Desperate Hillary Makes Porn Star the Centerpiece of Her Campaign
12598,med_harley,
12599,ameliebaldwin," more info at  Spread the word  We can  Nov 8,"
12600,michellearry,This bullsh*t is the problem &amp; reason why LEGITIMATE conversation is difficult    https:/…
12601,_billy_moyer_,It breaks my heart to see you crying
12602,ten_gop,"Arabs have enough money to build this👇, but they don't have enough money to take any refugees!🤔"
12603,patriototus,"Our Saturday rally Florida Goes Trump was great! Thank you for your support, patriots!🇺🇸"
12604,jacquelinisbest,Have the Russians been supplying Politico with hacked information recently stolen from the Clinton campaign?
12605,mil0blake,USA president must be strong and powerful! 😖😹
12606,cookncooks,"The ""bucket of losers"" quote appears to be the early draft of ""basket of deplorables"""
12607,emileewaren,"💥 “What Trumpism is, is the cutting through the baloney, eliminating the red tape, being frugal and practical”"
12608,baltimore0nline,Movie About President Obama’s College Years Heading to Netflix  |
12609,giselleevns,don't let other chicks to ruin your pics
12610,brianaregland,"If your ""wokeness"" is rooted in Black heteropatriarchy, you still sleep homie"
12611,giselleevns,Monday is the best day of the week
12612,mil0blake,"Of course,  Obama needs to be kicked out of the WH"
12613,wadeharriot,THE WHOLE WORLD IS WATCHING WE CAN DO THIS! The Populists WILL LANDSLIDE Nov 8=&gt; I'm ready to take down Corrupt Cl…
12614,chrixmorgan,Vote trump
12615,giselleevns,"'So, what are you going to do with your future?' - instant conversation-stopper"
12616,willisbonnerr,This Church is telling the truth!
12617,melanymelanin,▶ Subway service resumes with delays after truck hits Brooklyn overpass  
12618,klara_sauber,Exklusive Vernehmungs-Protokolle - Radmann war 76-mal ahnungslos
12619,heyits_toby,Of course Metal!!
12620,queenofthewo,"Jan 20, 2017"
12621,jeffreykahunas,1ST TOP BRASS IN FBI HAS TO BE PROSECUTED FOR WORKING FOR HILLARY-THEN FIRE EVERYONE IN DOJ &amp; STATE DEPT-
12622,patriotblake," I watched the whole interview on  last night, and Assange never once said such a thing"
12623,kateritterrrr,EXACTLY Sheriff! Likewise Hillary calling black kids 'super predators' are her voters also! Wake up People!
12624,cassieweltch,Whirled Peas
12625,giselleevns,I hope you'll get well soon!
12626,kenzdonovan,"The Reno Trump assassin, Austyn Crites, was found in  email dump"
12627,ameliebaldwin,"You can tell a great deal about a petson, by whom they idolize  idolized Margaret Sanger &amp; Sen Byrd https…"
12628,mr_clampin,"Still thinks it's hilarious to pronounce spaghetti as ""pis-ghetti"""
12629,mrclydepratt,21 Savage “Issa” With Drake &amp; Young Thug Will Never Be Officially Released
12630,paulinett,"Fam, Mackenzie already sounds like she snorts pumpkin spice latte but that little,extra disclosure at the end made me dislike the…"
12631,newspeakdaily,Trump Surrogates Say He Was Defending Himself vs Khan
12632,antonhayhay,"     BTW, I'll bet both sets of my Ancestors (Native and African) would vehemently…"
12633,jasper_fly,Obama's presidency!
12634,c__wells," crashes all over the world, anough"
12635,mrclydepratt,Put your faith in the One who created this place
12636,mr_clampin,the sky clouds up
12637,notritahart,"The man in the high sand castle"""
12638,trayneshacole,The fact that Donald Trump is selling ethnic division as opportunity for blacks is disgusting The fact that some people buy…
12639,cookncooks,"      ah chinga, yo pensé que por dinero Muchos aún pueden ju…"
12640,ameliebaldwin,"NEW:  statement on Hurricane Matthew: ""We encourage everyone to listen to their Governorsplease…"
12641,ameliebaldwin,*California considers becoming the first excommunicated state
12642,melanymelanin,▶ Friday is the Deadline to Register to Vote in the 2016 General Election  
12643,jasper_fly,Rose 
12644,lazykstafford,India auto parts supplier to invest $319M in Detroit
12645,evewebster373,With fmr TSA Chief Pistole  in DC today  comments tonight on 
12646,daileyjadon,beauties
12647,jeblary2016,playing women card in the most disgusting ways
12648,brianthelifter,I too am delighted that  did not let Pence get away with EVERY lie tho he lied so much it was impossible t…
12649,puredavie,"don't drive anywhere because then, I'd actually need more money"
12650,rosieonfleek,"As Syrian fighting intensifies, growing signs of military escalation under Trump"
12651,paulinett," OH MY GOD, is that a *young* Charles Rangel!?!"
12652,mr_clampin,Used Condoms
12653,jamie_mccarthy_,Fantasy is hardly an escape from reality It's a way of understanding it
12654,jerstoner,This same poll had Clinton up by like 20 points over Sanders several times in the weeks leading up to the primary…
12655,lazykstafford,Gitmo transfers move ahead -- meanwhile US offering $5M bounty to find two prior transfers who returned to terror https:/…
12656,cookncooks,"Funny story;  ""elected""  unanimously Post her appointment by "
12657,ten_gop,"""I have no doubt the national media is trying to rig this election with their biased coverage"" ~ "
12658,queenofthewo,that you are still talking to me
12659,emileewaren,
12660,hiimkhloe,The MSM outright refuses to investigate readily apparent links between the Republican Party and White supremacist groups
12661,puredavie,"Pain is joy when it cries, it’s my smile in disguise  – Pusha T"
